region,date,load
Dunwoodie,2019/10/04,593.166666666666
Dunwoodie,2019/10/05,544.166666666666
Dunwoodie,2019/10/06,552.083333333333
Dunwoodie,2019/10/07,617.875
Dunwoodie,2019/10/08,602.083333333333
Dunwoodie,2019/10/09,587.208333333333
Dunwoodie,2019/10/10,590.375
Dunwoodie,2019/10/11,594.666666666666
Dunwoodie,2019/10/12,543.583333333333
Dunwoodie,2019/10/13,512.833333333333
Dunwoodie,2019/10/14,567.291666666666
Dunwoodie,2019/10/15,570.541666666666
Dunwoodie,2019/10/16,592.416666666666
Dunwoodie,2019/10/17,600.125
Dunwoodie,2019/10/18,579.791666666666
Dunwoodie,2019/10/19,541.833333333333
Dunwoodie,2019/10/20,547.791666666666
Dunwoodie,2019/10/21,583.958333333333
Dunwoodie,2019/10/22,605.416666666666
Dunwoodie,2019/10/23,600.166666666666
Dunwoodie,2019/10/24,598.833333333333
Dunwoodie,2019/10/25,598.291666666666
Dunwoodie,2019/10/26,549.5
Dunwoodie,2019/10/27,564.291666666666
Dunwoodie,2019/10/28,592.083333333333
Dunwoodie,2019/10/29,602.958333333333
Dunwoodie,2019/10/30,607.833333333333
Dunwoodie,2019/10/31,616.416666666666
Dunwoodie,2019/11/01,597.333333333333
Dunwoodie,2019/11/02,567.625
Dunwoodie,2019/11/03,553.166666666666
Dunwoodie,2019/11/04,589.916666666666
Dunwoodie,2019/11/05,602.833333333333
Dunwoodie,2019/11/06,599.875
Dunwoodie,2019/11/07,607.791666666666
Dunwoodie,2019/11/08,624.833333333333
Dunwoodie,2019/11/09,621.75
Dunwoodie,2019/11/10,581.5
Dunwoodie,2019/11/11,579.5
Dunwoodie,2019/11/12,602.416666666666
Dunwoodie,2019/11/13,664.875
Dunwoodie,2019/11/14,685
Dunwoodie,2019/11/15,656.916666666666
Dunwoodie,2019/11/16,618.541666666666
Dunwoodie,2019/11/17,628.25
Dunwoodie,2019/11/18,650.458333333333
Dunwoodie,2019/11/19,651
Dunwoodie,2019/11/20,645.916666666666
Dunwoodie,2019/11/21,648.5
Dunwoodie,2019/11/22,638
Dunwoodie,2019/11/23,621.833333333333
Dunwoodie,2019/11/24,619.041666666666
Dunwoodie,2019/11/25,626.666666666666
Dunwoodie,2019/11/26,628.25
Dunwoodie,2019/11/27,635.833333333333
Dunwoodie,2019/11/28,593.416666666666
Dunwoodie,2019/11/29,607.083333333333
Dunwoodie,2019/11/30,613.541666666666
Dunwoodie,2019/12/01,648.208333333333
Dunwoodie,2019/12/02,695.416666666666
Dunwoodie,2019/12/03,689.666666666666
Dunwoodie,2019/12/04,687.291666666666
Dunwoodie,2019/12/05,668.5
Dunwoodie,2019/12/06,667.041666666666
Dunwoodie,2019/12/07,628
Dunwoodie,2019/12/08,636.083333333333
Dunwoodie,2019/12/09,660.5
Dunwoodie,2019/12/10,634.916666666666
Dunwoodie,2019/12/11,659.875
Dunwoodie,2019/12/12,687.125
Dunwoodie,2019/12/13,690.125
Dunwoodie,2019/12/14,590.291666666666
Dunwoodie,2019/12/15,584.083333333333
Dunwoodie,2019/12/16,650.791666666666
Dunwoodie,2019/12/17,679.958333333333
Dunwoodie,2019/12/18,671.375
Dunwoodie,2019/12/19,719.958333333333
Dunwoodie,2019/12/20,720.208333333333
Dunwoodie,2019/12/21,692.916666666666
Dunwoodie,2019/12/22,649.041666666666
Dunwoodie,2019/12/23,646.625
Dunwoodie,2019/12/24,624.5
Dunwoodie,2019/12/25,604.083333333333
Dunwoodie,2019/12/26,640.541666666666
Dunwoodie,2019/12/27,629.916666666666
Dunwoodie,2019/12/28,579.916666666666
Dunwoodie,2019/12/29,588.666666666666
Dunwoodie,2019/12/30,640.791666666666
Dunwoodie,2019/12/31,632.958333333333
Dunwoodie,2020/01/01,594.625
Dunwoodie,2020/01/02,627.5
Dunwoodie,2020/01/03,635.291666666666
Dunwoodie,2020/01/04,586.166666666666
Dunwoodie,2020/01/05,574.25
Dunwoodie,2020/01/06,650.625
Dunwoodie,2020/01/07,656.958333333333
Dunwoodie,2020/01/08,662.083333333333
Dunwoodie,2020/01/09,698.666666666666
Dunwoodie,2020/01/10,676.583333333333
Dunwoodie,2020/01/11,584.208333333333
Dunwoodie,2020/01/12,545.125
Dunwoodie,2020/01/13,615.5
Dunwoodie,2020/01/14,644.166666666666
Dunwoodie,2020/01/15,625.25
Dunwoodie,2020/01/16,623.25
Dunwoodie,2020/01/17,674.791666666666
Dunwoodie,2020/01/18,691.333333333333
Dunwoodie,2020/01/19,628.916666666666
Dunwoodie,2020/01/20,-4068.32223664545
Dunwoodie,2020/01/21,706.125
Dunwoodie,2020/01/22,701.416666666666
Dunwoodie,2020/01/23,683.666666666666
Dunwoodie,2020/01/24,640
Dunwoodie,2020/01/25,627.333333333333
Dunwoodie,2020/01/26,593.416666666666
Dunwoodie,2020/01/27,632.583333333333
Dunwoodie,2020/01/28,637.458333333333
Dunwoodie,2020/01/29,640.25
Dunwoodie,2020/01/30,659.541666666666
Dunwoodie,2020/01/31,664.708333333333
Dunwoodie,2020/02/01,615.833333333333
Dunwoodie,2020/02/02,591.166666666666
Dunwoodie,2020/02/03,615.291666666666
Dunwoodie,2020/02/04,613.791666666666
Dunwoodie,2020/02/05,614.041666666666
Dunwoodie,2020/02/06,639.875
Dunwoodie,2020/02/07,640.666666666666
Dunwoodie,2020/02/08,617.833333333333
Dunwoodie,2020/02/09,602.291666666666
Dunwoodie,2020/02/10,634
Dunwoodie,2020/02/11,629.25
Dunwoodie,2020/02/12,618.541666666666
Dunwoodie,2020/02/13,641.5
Dunwoodie,2020/02/14,633.916666666666
Dunwoodie,2020/02/15,658.208333333333
Dunwoodie,2020/02/16,611.458333333333
Dunwoodie,2020/02/17,594.041666666666
Dunwoodie,2020/02/18,631.833333333333
Dunwoodie,2020/02/19,603.625
Dunwoodie,2020/02/20,637.625
Dunwoodie,2020/02/21,658.916666666666
Dunwoodie,2020/02/22,612.416666666666
Dunwoodie,2020/02/23,570.708333333333
Dunwoodie,2020/02/24,587
Dunwoodie,2020/02/25,588.416666666666
Dunwoodie,2020/02/26,602.708333333333
Dunwoodie,2020/02/27,605.791666666666
Dunwoodie,2020/02/28,638.833333333333
Dunwoodie,2020/02/29,613.541666666666
Dunwoodie,2020/03/01,611.875
Dunwoodie,2020/03/02,609.291666666666
Dunwoodie,2020/03/03,588.791666666666
Dunwoodie,2020/03/04,578.166666666666
Dunwoodie,2020/03/05,578.458333333333
Dunwoodie,2020/03/06,610.291666666666
Dunwoodie,2020/03/07,590.041666666666
Dunwoodie,2020/03/08,570.333333333333
Dunwoodie,2020/03/09,575.083333333333
Dunwoodie,2020/03/10,569.375
Dunwoodie,2020/03/11,577.458333333333
Dunwoodie,2020/03/12,602.791666666666
Dunwoodie,2020/03/13,600.416666666666
Dunwoodie,2020/03/14,542.791666666666
Dunwoodie,2020/03/15,535.208333333333
Dunwoodie,2020/03/16,597.708333333333
Dunwoodie,2020/03/17,610.583333333333
Dunwoodie,2020/03/18,576.666666666666
Dunwoodie,2020/03/19,580.708333333333
Dunwoodie,2020/03/20,572.208333333333
Dunwoodie,2020/03/21,516.291666666666
Dunwoodie,2020/03/22,542.583333333333
Dunwoodie,2020/03/23,619.5
Dunwoodie,2020/03/24,582.291666666666
Dunwoodie,2020/03/25,586.333333333333
Dunwoodie,2020/03/26,565.833333333333
Dunwoodie,2020/03/27,530.583333333333
Dunwoodie,2020/03/28,535.541666666666
Dunwoodie,2020/03/29,552.083333333333
Dunwoodie,2020/03/30,564.25
Dunwoodie,2020/03/31,564.625
Dunwoodie,2020/04/01,544.25
Dunwoodie,2020/04/02,546.583333333333
Dunwoodie,2020/04/03,550.666666666666
Dunwoodie,2020/04/04,515.833333333333
Dunwoodie,2020/04/05,510.5
Dunwoodie,2020/04/06,515.5
Dunwoodie,2020/04/07,506.625
Dunwoodie,2020/04/08,507.083333333333
Dunwoodie,2020/04/09,520.75
Dunwoodie,2020/04/10,535.125
Dunwoodie,2020/04/11,506.958333333333
Dunwoodie,2020/04/12,489.166666666666
Dunwoodie,2020/04/13,524.916666666666
Dunwoodie,2020/04/14,506.541666666666
Dunwoodie,2020/04/15,
Dunwoodie,2020/04/16,536.875
Dunwoodie,2020/04/17,550.208333333333
Dunwoodie,2020/04/18,545.916666666666
Dunwoodie,2020/04/19,513.25
Dunwoodie,2020/04/20,519.583333333333
Dunwoodie,2020/04/21,539.5
Dunwoodie,2020/04/22,547.125
Dunwoodie,2020/04/23,563
Dunwoodie,2020/04/24,568.25
Dunwoodie,2020/04/25,512.375
Dunwoodie,2020/04/26,514.916666666666
Dunwoodie,2020/04/27,549.166666666666
Dunwoodie,2020/04/28,525.291666666666
Dunwoodie,2020/04/29,537.375
Dunwoodie,2020/04/30,550.625
Dunwoodie,2020/05/01,538.541666666666
Dunwoodie,2020/05/02,491.5
Dunwoodie,2020/05/03,491.375
Dunwoodie,2020/05/04,529.125
Dunwoodie,2020/05/05,512.291666666666
Dunwoodie,2020/05/06,538.333333333333
Dunwoodie,2020/05/07,519.458333333333
Dunwoodie,2020/05/08,528.708333333333
Dunwoodie,2020/05/09,534.458333333333
Dunwoodie,2020/05/10,514.541666666666
Dunwoodie,2020/05/11,527.208333333333
Dunwoodie,2020/05/12,532.375
Dunwoodie,2020/05/13,522.958333333333
Dunwoodie,2020/05/14,511.875
Dunwoodie,2020/05/15,538.625
Dunwoodie,2020/05/16,559.875
Dunwoodie,2020/05/17,513.958333333333
Dunwoodie,2020/05/18,532.583333333333
Dunwoodie,2020/05/19,529.083333333333
Dunwoodie,2020/05/20,524.708333333333
Dunwoodie,2020/05/21,526.625
Dunwoodie,2020/05/22,548.125
Dunwoodie,2020/05/23,557.041666666666
Dunwoodie,2020/05/24,491.541666666666
Dunwoodie,2020/05/25,498.75
Dunwoodie,2020/05/26,550.208333333333
Dunwoodie,2020/05/27,594.25
Dunwoodie,2020/05/28,629.791666666666
Dunwoodie,2020/05/29,662.75
Dunwoodie,2020/05/30,641.416666666666
Dunwoodie,2020/05/31,557.291666666666
Dunwoodie,2020/06/01,542.875
Dunwoodie,2020/06/02,551.291666666666
Dunwoodie,2020/06/03,599.958333333333
Dunwoodie,2020/06/04,685.208333333333
Dunwoodie,2020/06/05,696.458333333333
Dunwoodie,2020/06/06,717.125
Dunwoodie,2020/06/07,613.416666666666
Dunwoodie,2020/06/08,620.791666666666
Dunwoodie,2020/06/09,708.625
Dunwoodie,2020/06/10,797.541666666666
Dunwoodie,2020/06/11,779.333333333333
Dunwoodie,2020/06/12,769.666666666666
Dunwoodie,2020/06/13,637.916666666666
Dunwoodie,2020/06/14,542.375
Dunwoodie,2020/06/15,597
Dunwoodie,2020/06/16,590.5
Dunwoodie,2020/06/17,637.958333333333
Dunwoodie,2020/06/18,698.083333333333
Dunwoodie,2020/06/19,752.75
Dunwoodie,2020/06/20,754.75
Dunwoodie,2020/06/21,773.625
Dunwoodie,2020/06/22,898.791666666666
Dunwoodie,2020/06/23,923.625
Dunwoodie,2020/06/24,899.833333333333
Dunwoodie,2020/06/25,825.166666666666
Dunwoodie,2020/06/26,817.833333333333
Dunwoodie,2020/06/27,747.458333333333
Dunwoodie,2020/06/28,789.458333333333
Dunwoodie,2020/06/29,833.875
Dunwoodie,2020/06/30,769.875
Dunwoodie,2020/07/01,769.333333333333
Dunwoodie,2020/07/02,838.041666666666
Dunwoodie,2020/07/03,883.625
Dunwoodie,2020/07/04,763.833333333333
Dunwoodie,2020/07/05,801.458333333333
Dunwoodie,2020/07/06,933.125
Dunwoodie,2020/07/07,826.625
Dunwoodie,2020/07/08,870
Dunwoodie,2020/07/09,922.125
Dunwoodie,2020/07/10,886
Dunwoodie,2020/07/11,824.5
Dunwoodie,2020/07/12,820.125
Dunwoodie,2020/07/13,920.375
Dunwoodie,2020/07/14,884.833333333333
Dunwoodie,2020/07/15,837.125
Dunwoodie,2020/07/16,800.583333333333
Dunwoodie,2020/07/17,767.166666666666
Dunwoodie,2020/07/18,851.541666666666
Dunwoodie,2020/07/19,939.666666666666
Dunwoodie,2020/07/20,1101.20833333333
Dunwoodie,2020/07/21,1050.08333333333
Dunwoodie,2020/07/22,1055.16666666666
Dunwoodie,2020/07/23,974.666666666666
Dunwoodie,2020/07/24,934.416666666666
Dunwoodie,2020/07/25,872.708333333333
Dunwoodie,2020/07/26,963.208333333333
Dunwoodie,2020/07/27,1038.91666666666
Dunwoodie,2020/07/28,1134.29166666666
Dunwoodie,2020/07/29,1031.41666666666
Dunwoodie,2020/07/30,1026.375
Dunwoodie,2020/07/31,909.958333333333
Dunwoodie,2020/08/01,832.916666666666
Dunwoodie,2020/08/02,914.541666666666
Dunwoodie,2020/08/03,
Dunwoodie,2020/08/04,867.5
Dunwoodie,2020/08/05,735.791666666666
Dunwoodie,2020/08/06,666.5
Dunwoodie,2020/08/07,654.416666666666
Dunwoodie,2020/08/08,713.708333333333
Dunwoodie,2020/08/09,777.625
Dunwoodie,2020/08/10,952.708333333333
Dunwoodie,2020/08/11,1034.04166666666
Dunwoodie,2020/08/12,1023.625
Dunwoodie,2020/08/13,905.166666666666
Dunwoodie,2020/08/14,882.666666666666
Dunwoodie,2020/08/15,776.833333333333
Dunwoodie,2020/08/16,667.041666666666
Dunwoodie,2020/08/17,697.291666666666
Dunwoodie,2020/08/18,744.541666666666
Dunwoodie,2020/08/19,716.5
Dunwoodie,2020/08/20,687.666666666666
Dunwoodie,2020/08/21,759.291666666666
Dunwoodie,2020/08/22,835.666666666666
Dunwoodie,2020/08/23,855.125
Dunwoodie,2020/08/24,957.208333333333
Dunwoodie,2020/08/25,967.583333333333
Dunwoodie,2020/08/26,794.375
Dunwoodie,2020/08/27,810.666666666666
Dunwoodie,2020/08/28,864.416666666666
Dunwoodie,2020/08/29,817.958333333333
Dunwoodie,2020/08/30,723.833333333333
Dunwoodie,2020/08/31,680.875
Dunwoodie,2020/09/01,716.458333333333
Dunwoodie,2020/09/02,
Dunwoodie,2020/09/03,827.5
Dunwoodie,2020/09/04,829.916666666666
Dunwoodie,2020/09/05,683.583333333333
Dunwoodie,2020/09/06,657.041666666666
Dunwoodie,2020/09/07,700.166666666666
Dunwoodie,2020/09/08,781.458333333333
Dunwoodie,2020/09/09,793.5
Dunwoodie,2020/09/10,851.875
Dunwoodie,2020/09/11,801.541666666666
Dunwoodie,2020/09/12,605.791666666666
Dunwoodie,2020/09/13,595.541666666666
Dunwoodie,2020/09/14,701.083333333333
Dunwoodie,2020/09/15,579.125
Dunwoodie,2020/09/16,568.458333333333
Dunwoodie,2020/09/17,615.666666666666
Dunwoodie,2020/09/18,621.291666666666
Dunwoodie,2020/09/19,530.875
Dunwoodie,2020/09/20,514.333333333333
Dunwoodie,2020/09/21,559.416666666666
Dunwoodie,2020/09/22,568.375
Dunwoodie,2020/09/23,581.333333333333
Dunwoodie,2020/09/24,605.958333333333
Dunwoodie,2020/09/25,619.75
Dunwoodie,2020/09/26,601.375
Dunwoodie,2020/09/27,632.958333333333
Dunwoodie,2020/09/28,723.833333333333
Dunwoodie,2020/09/29,703.291666666666
Dunwoodie,2020/09/30,657.625
Dunwoodie,2020/10/01,596
Dunwoodie,2020/10/02,589.458333333333
Dunwoodie,2020/10/03,527.541666666666
Dunwoodie,2020/10/04,513.708333333333
Dunwoodie,2020/10/05,564.291666666666
Dunwoodie,2020/10/06,574.625
Dunwoodie,2020/10/07,587.416666666666
Dunwoodie,2020/10/08,568.166666666666
Dunwoodie,2020/10/09,564.833333333333
Dunwoodie,2020/10/10,543.75
Dunwoodie,2020/10/11,535.958333333333
Dunwoodie,2020/10/12,562.791666666666
Dunwoodie,2020/10/13,581.416666666666
Dunwoodie,2020/10/14,571.041666666666
Dunwoodie,2020/10/15,
Dunwoodie,2020/10/16,589.458333333333
Dunwoodie,2020/10/17,528.25
Dunwoodie,2020/10/18,516.041666666666
Dunwoodie,2020/10/19,550.666666666666
Dunwoodie,2020/10/20,563.416666666666
Dunwoodie,2020/10/21,571.708333333333
Dunwoodie,2020/10/22,584.166666666666
Dunwoodie,2020/10/23,580.708333333333
Dunwoodie,2020/10/24,538.625
Dunwoodie,2020/10/25,515.458333333333
Dunwoodie,2020/10/26,581.208333333333
Dunwoodie,2020/10/27,573.333333333333
Dunwoodie,2020/10/28,583.041666666666
Dunwoodie,2020/10/29,595.083333333333
Dunwoodie,2020/10/30,602.041666666666
Dunwoodie,2020/10/31,574.041666666666
Dunwoodie,2020/11/01,561.666666666666
Dunwoodie,2020/11/02,599.375
Dunwoodie,2020/11/03,616.75
Dunwoodie,2020/11/04,617.25
Dunwoodie,2020/11/05,599.833333333333
Dunwoodie,2020/11/06,594.75
Dunwoodie,2020/11/07,546.375
Dunwoodie,2020/11/08,516.875
Dunwoodie,2020/11/09,560.75
Dunwoodie,2020/11/10,566.916666666666
Dunwoodie,2020/11/11,576.666666666666
Dunwoodie,2020/11/12,578.166666666666
Dunwoodie,2020/11/13,583.333333333333
Dunwoodie,2020/11/14,558.125
Dunwoodie,2020/11/15,562.833333333333
Dunwoodie,2020/11/16,570.5
Dunwoodie,2020/11/17,607.875
Dunwoodie,2020/11/18,636.75
Dunwoodie,2020/11/19,650.75
Dunwoodie,2020/11/20,605.833333333333
Dunwoodie,2020/11/21,546.208333333333
Dunwoodie,2020/11/22,565.5
Dunwoodie,2020/11/23,591.916666666666
Dunwoodie,2020/11/24,609
Dunwoodie,2020/11/25,611.041666666666
Dunwoodie,2020/11/26,580.041666666666
Dunwoodie,2020/11/27,550.541666666666
Dunwoodie,2020/11/28,554.208333333333
Dunwoodie,2020/11/29,563.416666666666
Dunwoodie,2020/11/30,626.5
Dunwoodie,2020/12/01,601.75
Dunwoodie,2020/12/02,645.083333333333
Dunwoodie,2020/12/03,643.291666666666
Dunwoodie,2020/12/04,634.208333333333
Dunwoodie,2020/12/05,616.291666666666
Dunwoodie,2020/12/06,611.375
Dunwoodie,2020/12/07,662.583333333333
Dunwoodie,2020/12/08,679.5
Dunwoodie,2020/12/09,685.375
Dunwoodie,2020/12/10,652.166666666666
Dunwoodie,2020/12/11,647.041666666666
Dunwoodie,2020/12/12,615.375
Dunwoodie,2020/12/13,574.583333333333
Dunwoodie,2020/12/14,645.875
Dunwoodie,2020/12/15,666.375
Dunwoodie,2020/12/16,712.666666666666
Dunwoodie,2020/12/17,711.333333333333
Dunwoodie,2020/12/18,716.875
Dunwoodie,2020/12/19,699.083333333333
Dunwoodie,2020/12/20,665.375
Dunwoodie,2020/12/21,668.833333333333
Dunwoodie,2020/12/22,659.041666666666
Dunwoodie,2020/12/23,655.416666666666
Dunwoodie,2020/12/24,638.75
Dunwoodie,2020/12/25,580.083333333333
Dunwoodie,2020/12/26,621.541666666666
Dunwoodie,2020/12/27,638.541666666666
Dunwoodie,2020/12/28,
Dunwoodie,2020/12/29,639.916666666666
Dunwoodie,2020/12/30,660.458333333333
Dunwoodie,2020/12/31,638.708333333333
Dunwoodie,2021/01/01,619.5
Dunwoodie,2021/01/02,596.5
Dunwoodie,2021/01/03,622.041666666666
Dunwoodie,2021/01/04,647.291666666666
Dunwoodie,2021/01/05,651.125
Dunwoodie,2021/01/06,647.333333333333
Dunwoodie,2021/01/07,651.25
Dunwoodie,2021/01/08,658
Dunwoodie,2021/01/09,641.416666666666
Dunwoodie,2021/01/10,616.208333333333
Dunwoodie,2021/01/11,671.166666666666
Dunwoodie,2021/01/12,663.5
Dunwoodie,2021/01/13,674.916666666666
Dunwoodie,2021/01/14,647.916666666666
Dunwoodie,2021/01/15,634.208333333333
Dunwoodie,2021/01/16,578.791666666666
Dunwoodie,2021/01/17,589.625
Dunwoodie,2021/01/18,609.083333333333
Dunwoodie,2021/01/19,645.083333333333
Dunwoodie,2021/01/20,652.833333333333
Dunwoodie,2021/01/21,-9312.78214695918
Dunwoodie,2021/01/22,655.916666666666
Dunwoodie,2021/01/23,631.375
Dunwoodie,2021/01/24,662.041666666666
Dunwoodie,2021/01/25,679.125
Dunwoodie,2021/01/26,678.541666666666
Dunwoodie,2021/01/27,665.208333333333
Dunwoodie,2021/01/28,663.958333333333
Dunwoodie,2021/01/29,723.25
Dunwoodie,2021/01/30,691.333333333333
Dunwoodie,2021/01/31,676.25
Dunwoodie,2021/02/01,695.291666666666
Dunwoodie,2021/02/02,680.166666666666
Dunwoodie,2021/02/03,688.625
Dunwoodie,2021/02/04,670.708333333333
Dunwoodie,2021/02/05,659.541666666666
Dunwoodie,2021/02/06,619.916666666666
Dunwoodie,2021/02/07,640.333333333333
Dunwoodie,2021/02/08,694.75
Dunwoodie,2021/02/09,711.208333333333
Dunwoodie,2021/02/10,697.541666666666
Dunwoodie,2021/02/11,696.833333333333
Dunwoodie,2021/02/12,705
Dunwoodie,2021/02/13,668.833333333333
Dunwoodie,2021/02/14,644.041666666666
Dunwoodie,2021/02/15,652.791666666666
Dunwoodie,2021/02/16,649.291666666666
Dunwoodie,2021/02/17,665.708333333333
Dunwoodie,2021/02/18,696.625
Dunwoodie,2021/02/19,686.083333333333
Dunwoodie,2021/02/20,638.666666666666
Dunwoodie,2021/02/21,631.208333333333
Dunwoodie,2021/02/22,672.625
Dunwoodie,2021/02/23,663.333333333333
Dunwoodie,2021/02/24,617.375
Dunwoodie,2021/02/25,598.75
Dunwoodie,2021/02/26,615.041666666666
Dunwoodie,2021/02/27,593.875
Dunwoodie,2021/02/28,584.25
Dunwoodie,2021/03/01,619.75
Dunwoodie,2021/03/02,662.291666666666
Dunwoodie,2021/03/03,641.5
Dunwoodie,2021/03/04,613.458333333333
Dunwoodie,2021/03/05,653.041666666666
Dunwoodie,2021/03/06,627.333333333333
Dunwoodie,2021/03/07,603.958333333333
Dunwoodie,2021/03/08,636
Dunwoodie,2021/03/09,600
Dunwoodie,2021/03/10,580.25
Dunwoodie,2021/03/11,573
Dunwoodie,2021/03/12,552.791666666666
Dunwoodie,2021/03/13,538.916666666666
Dunwoodie,2021/03/14,546.041666666666
Dunwoodie,2021/03/15,628.625
Dunwoodie,2021/03/16,655.375
Dunwoodie,2021/03/17,632.666666666666
Dunwoodie,2021/03/18,619.333333333333
Dunwoodie,2021/03/19,651
Dunwoodie,2021/03/20,579
Dunwoodie,2021/03/21,539.875
Dunwoodie,2021/03/22,560.708333333333
Dunwoodie,2021/03/23,561.166666666666
Dunwoodie,2021/03/24,554.916666666666
Dunwoodie,2021/03/25,539
Dunwoodie,2021/03/26,550.541666666666
Dunwoodie,2021/03/27,509.375
Dunwoodie,2021/03/28,515.458333333333
Dunwoodie,2021/03/29,541.583333333333
Dunwoodie,2021/03/30,538.125
Dunwoodie,2021/03/31,541.791666666666
Dunwoodie,2021/04/01,544.541666666666
Dunwoodie,2021/04/02,574.125
Dunwoodie,2021/04/03,542.416666666666
Dunwoodie,2021/04/04,503.125
Dunwoodie,2021/04/05,534
Dunwoodie,2021/04/06,534.625
Dunwoodie,2021/04/07,525.958333333333
Dunwoodie,2021/04/08,519.416666666666
Dunwoodie,2021/04/09,524.208333333333
Dunwoodie,2021/04/10,488.666666666666
Dunwoodie,2021/04/11,489.041666666666
Dunwoodie,2021/04/12,545.541666666666
Dunwoodie,2021/04/13,542.5
Dunwoodie,2021/04/14,533.708333333333
Dunwoodie,2021/04/15,554.833333333333
Dunwoodie,2021/04/16,584.458333333333
Dunwoodie,2021/04/17,537.416666666666
Dunwoodie,2021/04/18,516.375
Dunwoodie,2021/04/19,547.166666666666
Dunwoodie,2021/04/20,551.625
Dunwoodie,2021/04/21,548.625
Dunwoodie,2021/04/22,580.166666666666
Dunwoodie,2021/04/23,574.25
Dunwoodie,2021/04/24,517.041666666666
Dunwoodie,2021/04/25,522.625
Dunwoodie,2021/04/26,548.458333333333
Dunwoodie,2021/04/27,554.75
Dunwoodie,2021/04/28,548.708333333333
Dunwoodie,2021/04/29,569.25
Dunwoodie,2021/04/30,560.791666666666
Dunwoodie,2021/05/01,522.333333333333
Dunwoodie,2021/05/02,528.25
Dunwoodie,2021/05/03,564.083333333333
Dunwoodie,2021/05/04,563.625
Dunwoodie,2021/05/05,576.75
Dunwoodie,2021/05/06,559.041666666666
Dunwoodie,2021/05/07,552.916666666666
Dunwoodie,2021/05/08,536.166666666666
Dunwoodie,2021/05/09,524.958333333333
Dunwoodie,2021/05/10,563.916666666666
Dunwoodie,2021/05/11,563.958333333333
Dunwoodie,2021/05/12,557.833333333333
Dunwoodie,2021/05/13,559.166666666666
Dunwoodie,2021/05/14,570.958333333333
Dunwoodie,2021/05/15,539.833333333333
Dunwoodie,2021/05/16,526.25
Dunwoodie,2021/05/17,574.875
Dunwoodie,2021/05/18,600.375
Dunwoodie,2021/05/19,659.666666666666
Dunwoodie,2021/05/20,645.958333333333
Dunwoodie,2021/05/21,613.833333333333
Dunwoodie,2021/05/22,630.625
Dunwoodie,2021/05/23,740.25
